city,make,model,variant,mileage,make_year,price,fuel_type,no_of_owners,color,body_type,transmission,registration_year,car_age,make_model
delhi-ncr,hyundai,alcazar,platinum 7 str 1.5 diesel,36104,2022,1527023,diesel,1,white,suv,manual,2022,4,hyundai_alcazar
delhi-ncr,honda,city,zx cvt petrol,72312,2017,751000,petrol,1,silver,sedan,automatic,2017,9,honda_city
delhi-ncr,maruti suzuki,celerio,vxi amt,83263,2014,271000,petrol,2,red,hatchback,automatic,2014,12,maruti suzuki_celerio
delhi-ncr,renault,kwid,rxl,16724,2019,316000,petrol,1,bronze,hatchback,manual,2020,7,renault_kwid
delhi-ncr,renault,duster,rxl petrol,52437,2013,359000,petrol,1,white,suv,manual,2013,13,renault_duster
delhi-ncr,tata,punch,accomplished mt,20076,2024,731000,petrol,1,grey,suv,manual,2024,2,tata_punch
delhi-ncr,kia,seltos,htk 1.5,20901,2021,936000,petrol,1,red,suv,manual,2021,5,kia_seltos
delhi-ncr,hyundai,creta,1.6 sx plus auto petrol,90948,2017,743000,petrol,1,grey,suv,automatic,2017,9,hyundai_creta
delhi-ncr,honda,city,vx cvt,74127,2014,499000,petrol,2,white,sedan,automatic,2014,12,honda_city
delhi-ncr,tata,altroz,xt petrol,61761,2020,509000,petrol,1,red,hatchback,manual,2020,6,tata_altroz
delhi-ncr,kia,sonet,htx plus 1.0 imt,28654,2022,1051284,petrol,1,red,suv,manual,2022,4,kia_sonet
delhi-ncr,honda,jazz,v petrol,66979,2016,417000,petrol,1,brown,hatchback,manual,2016,10,honda_jazz
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,24411,2019,494000,petrol,1,grey,hatchback,manual,2019,7,hyundai_grand i10
delhi-ncr,maruti suzuki,brezza,zxi at,14512,2022,1115908,petrol,1,white,suv,automatic,2022,4,maruti suzuki_brezza
delhi-ncr,hyundai,grand i10,asta at 1.2 kappa vtvt,72699,2014,369000,petrol,1,silver,hatchback,automatic,2014,12,hyundai_grand i10
delhi-ncr,honda,jazz,v at petrol,69773,2015,424000,petrol,1,red,hatchback,automatic,2015,11,honda_jazz
delhi-ncr,honda,city,1.5 v mt,112842,2012,309000,petrol,1,maroon,sedan,manual,2012,14,honda_city
delhi-ncr,kia,seltos,gtx plus,69263,2019,1165398,petrol,1,white,suv,manual,2019,7,kia_seltos
delhi-ncr,hyundai,i10,era 1.1 irde2,26896,2014,256000,petrol,1,white,hatchback,manual,2014,12,hyundai_i10
delhi-ncr,volkswagen,taigun,topline 1.0 tsi at,77145,2022,1231093,petrol,1,grey,suv,automatic,2022,4,volkswagen_taigun
delhi-ncr,hyundai,verna,sx (o) 1.6 vtvt at,66827,2017,813000,petrol,1,grey,sedan,automatic,2018,9,hyundai_verna
delhi-ncr,volkswagen,polo,allstar 1.2 (p),90376,2016,353000,petrol,3,red,hatchback,manual,2016,10,volkswagen_polo
delhi-ncr,hyundai,creta,1.6 sx at vtvt,47455,2018,767000,petrol,3,white,suv,automatic,2018,8,hyundai_creta
delhi-ncr,tata,tiago,revotron xz,79204,2017,331000,petrol,2,orange,hatchback,manual,2017,9,tata_tiago
delhi-ncr,maruti suzuki,s-cross,alpha at,61424,2022,958000,petrol,1,blue,suv,automatic,2022,4,maruti suzuki_s-cross
delhi-ncr,honda,amaze,vx cvt 1.2 petrol,34244,2022,761000,petrol,1,grey,sedan,automatic,2022,4,honda_amaze
delhi-ncr,mahindra,thar,lx hard top petrol at 4wd,46922,2021,1243115,petrol,1,red,suv,automatic,2021,5,mahindra_thar
delhi-ncr,hyundai,venue,sx 1.0 turbo,42518,2021,751000,petrol,2,blue,suv,manual,2021,5,hyundai_venue
delhi-ncr,maruti suzuki,celerio,zxi amt,66241,2018,411000,petrol,1,grey,hatchback,automatic,2018,8,maruti suzuki_celerio
delhi-ncr,kia,seltos,htx g,55679,2020,1058383,petrol,1,grey,suv,manual,2020,6,kia_seltos
delhi-ncr,renault,kiger,rxz amt dual tone,56311,2021,593000,petrol,1,blue,suv,automatic,2021,5,renault_kiger
delhi-ncr,maruti suzuki,ciaz,alpha 1.4 mt,83325,2017,583000,petrol,1,blue,sedan,manual,2017,9,maruti suzuki_ciaz
delhi-ncr,honda,jazz,v petrol,100231,2016,358000,petrol,2,silver,hatchback,manual,2016,10,honda_jazz
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng,104044,2017,342000,petrol+cng,1,white,hatchback,manual,2017,9,maruti suzuki_wagon r 1.0
delhi-ncr,maruti suzuki,ignis,delta 1.2 mt,10236,2024,591000,petrol,1,white,hatchback,manual,2024,2,maruti suzuki_ignis
delhi-ncr,tata,nexon,xz plus,35258,2021,794000,petrol,1,red,suv,manual,2021,5,tata_nexon
delhi-ncr,tata,punch,creative dual tone,30940,2022,714000,petrol,1,green,suv,manual,2022,4,tata_punch
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,84265,2017,354000,petrol,2,grey,hatchback,manual,2017,9,hyundai_grand i10
delhi-ncr,maruti suzuki,baleno,zeta 1.2,41000,2015,446000,petrol,1,silver,hatchback,manual,2015,11,maruti suzuki_baleno
delhi-ncr,honda,city,vx cvt,76259,2015,551000,petrol,1,grey,sedan,automatic,2015,11,honda_city
delhi-ncr,maruti suzuki,vitara brezza,zxi plus,45625,2022,878000,petrol,1,white,suv,manual,2022,4,maruti suzuki_vitara brezza
delhi-ncr,tata,altroz,xza plus (o) (s),34297,2023,831000,petrol,1,blue,hatchback,automatic,2023,3,tata_altroz
delhi-ncr,maruti suzuki,ciaz,vxi+,44222,2016,464000,petrol,1,brown,sedan,manual,2016,10,maruti suzuki_ciaz
delhi-ncr,renault,duster,rxs cvt,58769,2019,623000,petrol,1,bronze,suv,automatic,2019,7,renault_duster
delhi-ncr,ford,ecosport,titanium 1.5 ti-vct at,79037,2015,460000,petrol,2,black,suv,automatic,2015,11,ford_ecosport
delhi-ncr,ford,ecosport,titanium + 1.5l ti-vct at,70160,2018,671000,petrol,1,white,suv,automatic,2018,8,ford_ecosport
delhi-ncr,honda,city,zx cvt petrol,51109,2017,794000,petrol,1,grey,sedan,automatic,2017,9,honda_city
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,20378,2014,347000,petrol,1,silver,hatchback,manual,2014,12,hyundai_grand i10
delhi-ncr,maruti suzuki,grand vitara,alpha plus intelligent hybrid ecvt,32196,2023,1645148,hybrid,1,black,suv,automatic,2023,3,maruti suzuki_grand vitara
delhi-ncr,kia,sonet,gtx plus 1.0 dct,15148,2021,1137134,petrol,1,black,suv,automatic,2021,5,kia_sonet
delhi-ncr,volkswagen,taigun,highline 1.0 tsi at,54908,2022,1083604,petrol,1,grey,suv,automatic,2022,4,volkswagen_taigun
delhi-ncr,honda,amaze,1.2 vx mt petrol,89711,2019,545000,petrol,1,white,sedan,manual,2019,7,honda_amaze
delhi-ncr,honda,amaze,1.2 ex i-vtec,59495,2013,272000,petrol,1,silver,sedan,manual,2013,13,honda_amaze
delhi-ncr,honda,jazz,v petrol,100149,2016,399000,petrol,1,red,hatchback,manual,2016,10,honda_jazz
delhi-ncr,maruti suzuki,ciaz,alpha 1.4 at,29828,2017,646000,petrol,2,black,sedan,automatic,2017,9,maruti suzuki_ciaz
delhi-ncr,hyundai,elite i20,sportz 1.2,45750,2017,471000,petrol,2,white,hatchback,manual,2017,9,hyundai_elite i20
delhi-ncr,tata,altroz,xz 1.5,61708,2021,683000,diesel,1,grey,hatchback,manual,2021,5,tata_altroz
delhi-ncr,tata,punch,accomplished mt,37533,2022,622000,petrol,1,white,suv,manual,2022,4,tata_punch
delhi-ncr,skoda,kushaq,ambition 1.0l tsi at,100305,2022,1095753,petrol,1,white,suv,automatic,2023,4,skoda_kushaq
delhi-ncr,tata,nexon,xz petrol,25341,2019,684000,petrol,1,grey,suv,manual,2019,7,tata_nexon
delhi-ncr,maruti suzuki,ciaz,zxi+,89024,2015,458000,petrol,1,brown,sedan,manual,2015,11,maruti suzuki_ciaz
delhi-ncr,hyundai,creta,1.6 sx opt vtvt,49217,2018,912000,petrol,1,white,suv,manual,2018,8,hyundai_creta
delhi-ncr,renault,kiger,rxz turbo cvt,28006,2022,717000,petrol,2,black,suv,automatic,2023,4,renault_kiger
delhi-ncr,ford,ecosport,titanium 1.5l ti-vct,32751,2017,514000,petrol,2,white,suv,manual,2017,9,ford_ecosport
delhi-ncr,maruti suzuki,swift,zxi,60191,2012,295000,petrol,1,white,hatchback,manual,2012,14,maruti suzuki_swift
delhi-ncr,ford,ecosport,titanium + 1.5l ti-vct at,103221,2018,660000,petrol,1,grey,suv,automatic,2018,8,ford_ecosport
delhi-ncr,toyota,innova crysta,zx 2.7 at 7 str,54175,2022,1958293,petrol,1,grey,muv,automatic,2022,4,toyota_innova crysta
delhi-ncr,tata,tiago,xz,57935,2020,444000,petrol,1,grey,hatchback,manual,2020,6,tata_tiago
delhi-ncr,honda,amaze,1.2 s i-vtec,92795,2015,327000,petrol,1,grey,sedan,manual,2015,11,honda_amaze
delhi-ncr,maruti suzuki,baleno,sigma mt,17620,2024,636000,petrol,1,grey,hatchback,manual,2024,2,maruti suzuki_baleno
delhi-ncr,tata,tigor,xz plus,20979,2023,675000,petrol,1,grey,sedan,manual,2023,3,tata_tigor
delhi-ncr,hyundai,grand i10 nios,sportz 1.2 kappa vtvt,48666,2020,520000,petrol,1,blue,hatchback,manual,2020,6,hyundai_grand i10 nios
delhi-ncr,hyundai,venue,sx 1.2 petrol,28130,2022,893000,petrol,1,white,suv,manual,2022,4,hyundai_venue
delhi-ncr,nissan,magnite,xl,23860,2022,573000,petrol,1,black,suv,manual,2022,4,nissan_magnite
delhi-ncr,maruti suzuki,fronx,alpha 1.0l turbo 6 at,7972,2024,1157000,petrol,2,grey,suv,automatic,2024,2,maruti suzuki_fronx
delhi-ncr,honda,city,sv,112883,2015,392000,petrol,2,brown,sedan,manual,2015,11,honda_city
delhi-ncr,renault,kiger,rxz turbo cvt,43374,2021,770000,petrol,1,brown,suv,automatic,2021,5,renault_kiger
delhi-ncr,hyundai,venue,sx 1.0 turbo,44442,2021,780000,petrol,1,white,suv,manual,2021,5,hyundai_venue
delhi-ncr,hyundai,creta,1.6l sx vtvt,57727,2019,856000,petrol,1,white,suv,manual,2019,7,hyundai_creta
delhi-ncr,ford,ecosport,titanium 1.0 ecoboost,98724,2014,411000,petrol,1,white,suv,manual,2014,12,ford_ecosport
delhi-ncr,renault,triber,rxl,40851,2020,450000,petrol,1,red,muv,manual,2020,6,renault_triber
delhi-ncr,honda,city,v,76694,2015,441000,petrol,2,silver,sedan,manual,2015,11,honda_city
delhi-ncr,ford,ecosport,titanium 1.0 ecoboost,67477,2014,405000,petrol,1,grey,suv,manual,2014,12,ford_ecosport
delhi-ncr,tata,tiago,xz plus cng,21344,2023,697000,cng,1,grey,hatchback,manual,2024,3,tata_tiago
delhi-ncr,maruti suzuki,wagon r,vxi 1.0,23149,2023,489000,petrol,1,grey,hatchback,manual,2023,3,maruti suzuki_wagon r
delhi-ncr,hyundai,creta,1.6 sx plus auto petrol,73001,2017,775000,petrol,1,silver,suv,automatic,2017,9,hyundai_creta
delhi-ncr,maruti suzuki,ciaz,alpha 1.5,39245,2021,827000,petrol,1,grey,sedan,manual,2021,5,maruti suzuki_ciaz
delhi-ncr,hyundai,aura,sx 1.2 cng,30292,2023,712000,cng,1,grey,sedan,manual,2023,3,hyundai_aura
delhi-ncr,kia,seltos,htx plus d,84590,2020,1104000,diesel,1,silver,suv,manual,2021,6,kia_seltos
delhi-ncr,maruti suzuki,swift,vxi,34425,2022,587000,petrol,1,white,hatchback,manual,2022,4,maruti suzuki_swift
delhi-ncr,maruti suzuki,baleno,alpha 1.2 at,36420,2018,561000,petrol,2,silver,hatchback,automatic,2018,8,maruti suzuki_baleno
delhi-ncr,tata,nexon,xza plus (hs),26908,2022,961000,petrol,1,grey,suv,automatic,2022,4,tata_nexon
delhi-ncr,renault,kwid,rxl,36394,2021,351000,petrol,1,red,hatchback,manual,2021,5,renault_kwid
delhi-ncr,maruti suzuki,ciaz,zxi,64304,2015,442000,petrol,2,brown,sedan,manual,2015,11,maruti suzuki_ciaz
delhi-ncr,maruti suzuki,ignis,delta 1.2 mt,32295,2022,514000,petrol,1,grey,hatchback,manual,2022,4,maruti suzuki_ignis
delhi-ncr,renault,kiger,rxz turbo cvt,40051,2022,809000,petrol,1,black,suv,automatic,2023,4,renault_kiger
delhi-ncr,tata,punch,adventure amt,5360,2024,726000,petrol,1,white,suv,automatic,2024,2,tata_punch
delhi-ncr,hyundai,venue,sx 1.0 (o) turbo imt,56752,2020,839000,petrol,1,blue,suv,manual,2020,6,hyundai_venue
delhi-ncr,hyundai,venue,sx 1.0 (o) petrol,77729,2019,653000,petrol,2,white,suv,manual,2019,7,hyundai_venue
delhi-ncr,maruti suzuki,xl6,zeta mt cng,23850,2024,1166453,cng,1,blue,muv,manual,2024,2,maruti suzuki_xl6
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,10855,2018,472000,petrol,1,red,hatchback,manual,2018,8,hyundai_grand i10
delhi-ncr,ford,ecosport,titanium 1.5 ti-vct at,46450,2014,468000,petrol,1,silver,suv,automatic,2014,12,ford_ecosport
delhi-ncr,tata,tiago,xz plus cng,24064,2022,631000,cng,1,white,hatchback,manual,2022,4,tata_tiago
delhi-ncr,hyundai,elite i20,asta 1.2,63058,2015,455000,petrol,1,red,hatchback,manual,2016,11,hyundai_elite i20
delhi-ncr,maruti suzuki,s-cross,zeta,21365,2020,758000,petrol,1,white,suv,manual,2020,6,maruti suzuki_s-cross
delhi-ncr,honda,city,vx cvt,87929,2015,583000,petrol,1,maroon,sedan,automatic,2015,11,honda_city
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt dual tone,49998,2018,450000,petrol,1,red,hatchback,manual,2018,8,hyundai_grand i10
delhi-ncr,honda,amaze,1.2 v mt petrol,121793,2020,553000,petrol,1,red,sedan,manual,2020,6,honda_amaze
delhi-ncr,kia,sonet,gtx plus 1.0 dct,70559,2022,1063404,petrol,1,black,suv,automatic,2022,4,kia_sonet
delhi-ncr,hyundai,xcent,sx  petrol+cng (outside fitted),45351,2020,578000,cng,1,grey,sedan,manual,2020,6,hyundai_xcent
delhi-ncr,hyundai,new santro 1.1,sportz executive cng,84628,2022,490000,petrol+cng,1,grey,hatchback,manual,2022,4,hyundai_new santro 1.1
delhi-ncr,ford,ecosport,s petrol,65176,2019,707000,petrol,1,white,suv,manual,2019,7,ford_ecosport
delhi-ncr,honda,city,v,45789,2015,518000,petrol,1,red,sedan,manual,2015,11,honda_city
delhi-ncr,hyundai,venue,sx 1.0 (o) turbo imt,14592,2020,883000,petrol,1,blue,suv,manual,2020,6,hyundai_venue
delhi-ncr,honda,amaze,vx mt 1.2 petrol,18636,2022,720000,petrol,1,grey,sedan,manual,2022,4,honda_amaze
delhi-ncr,maruti suzuki,baleno,zeta 1.2 at,69858,2017,477000,petrol,2,silver,hatchback,automatic,2017,9,maruti suzuki_baleno
delhi-ncr,renault,kwid,rxt 1.0 sce edition,45108,2016,270000,petrol,1,grey,hatchback,manual,2016,10,renault_kwid
delhi-ncr,maruti suzuki,brezza,zxi plus,32494,2022,1069448,petrol,1,red,suv,manual,2022,4,maruti suzuki_brezza
delhi-ncr,hyundai,verna,fluidic 1.6 vtvt sx opt,40576,2012,349000,petrol,1,violet,sedan,manual,2012,14,hyundai_verna
delhi-ncr,maruti suzuki,swift,zxi amt,25656,2022,711000,petrol,1,silver,hatchback,automatic,2022,4,maruti suzuki_swift
delhi-ncr,maruti suzuki,baleno,alpha 1.2,45884,2017,518000,petrol,1,blue,hatchback,manual,2017,9,maruti suzuki_baleno
delhi-ncr,maruti suzuki,swift dzire,vxi,65317,2014,307000,petrol,2,blue,sedan,manual,2014,12,maruti suzuki_swift dzire
delhi-ncr,renault,kwid,1.0 rxl amt,58171,2017,250000,petrol,2,silver,hatchback,automatic,2017,9,renault_kwid
delhi-ncr,kia,sonet,htx 1.0 imt,29303,2021,771000,petrol,2,black,suv,manual,2021,5,kia_sonet
delhi-ncr,hyundai,eon,magna +,45475,2014,235000,petrol,1,white,hatchback,manual,2015,12,hyundai_eon
delhi-ncr,maruti suzuki,s-cross,alpha at,55032,2021,959000,petrol,1,silver,suv,automatic,2021,5,maruti suzuki_s-cross
delhi-ncr,hyundai,venue,sx (o) 1.5 crdi,58211,2023,1106863,diesel,1,white,suv,manual,2023,3,hyundai_venue
delhi-ncr,maruti suzuki,s-presso,vxi (o) amt,1175,2025,548000,petrol,1,silver,hatchback,automatic,2025,1,maruti suzuki_s-presso
delhi-ncr,hyundai,elite i20,sportz 1.2,47583,2015,412000,petrol,2,silver,hatchback,manual,2015,11,hyundai_elite i20
delhi-ncr,hyundai,grand i10 nios,sportz 1.2 kappa vtvt cng,12336,2022,670000,cng,1,grey,hatchback,manual,2022,4,hyundai_grand i10 nios
delhi-ncr,renault,kiger,rxt (o) amt,23076,2022,623000,petrol,1,white,suv,automatic,2022,4,renault_kiger
delhi-ncr,hyundai,verna,fluidic 1.6 vtvt sx opt at,115167,2012,403000,petrol,1,grey,sedan,automatic,2012,14,hyundai_verna
delhi-ncr,hyundai,venue,s plus 1.2 petrol,28815,2022,786000,petrol,1,grey,suv,manual,2022,4,hyundai_venue
delhi-ncr,maruti suzuki,wagon r,lxi,34286,2013,210000,petrol,1,white,hatchback,manual,2013,13,maruti suzuki_wagon r
delhi-ncr,maruti suzuki,swift,vxi,60098,2014,317000,petrol,1,grey,hatchback,manual,2014,12,maruti suzuki_swift
delhi-ncr,hyundai,xcent,s 1.2,79026,2014,288000,petrol,2,silver,sedan,manual,2014,12,hyundai_xcent
delhi-ncr,tata,nexon,xz plus (o),44290,2021,856000,petrol,1,grey,suv,manual,2021,5,tata_nexon
delhi-ncr,hyundai,xcent,s 1.2,75401,2014,319000,petrol,1,silver,sedan,manual,2014,12,hyundai_xcent
delhi-ncr,hyundai,fluidic verna 4s,1.6 vtvt sx,65237,2015,531000,petrol,1,grey,sedan,manual,2015,11,hyundai_fluidic verna 4s
delhi-ncr,nissan,micra,xl cvt,81674,2017,319000,petrol,2,white,hatchback,automatic,2017,9,nissan_micra
delhi-ncr,hyundai,elite i20,asta 1.2,27300,2015,478000,petrol,1,red,hatchback,manual,2015,11,hyundai_elite i20
delhi-ncr,hyundai,elite i20,sportz 1.2,62772,2017,451000,petrol,2,red,hatchback,manual,2017,9,hyundai_elite i20
delhi-ncr,maruti suzuki,s-cross,zeta,57193,2022,820000,petrol,1,silver,suv,manual,2022,4,maruti suzuki_s-cross
delhi-ncr,honda,amaze,1.2 s i-vtec,97370,2013,273000,petrol,1,red,sedan,manual,2013,13,honda_amaze
delhi-ncr,mahindra,thar,lx hard top petrol at 4wd,38863,2021,1249175,petrol,1,grey,suv,automatic,2021,5,mahindra_thar
delhi-ncr,hyundai,creta n-line,n10 1.5 turbo mt,6368,2024,1839113,petrol,1,black,suv,manual,2024,2,hyundai_creta n-line
delhi-ncr,datsun,redi-go,s (o),18837,2016,221000,petrol,1,red,hatchback,manual,2016,10,datsun_redi-go
delhi-ncr,honda,amaze,1.2 vx i-vtec,89233,2015,326000,petrol,2,brown,sedan,manual,2015,11,honda_amaze
delhi-ncr,maruti suzuki,vitara brezza,zdi plus  dual tone,64749,2020,731000,diesel,1,red,suv,manual,2020,6,maruti suzuki_vitara brezza
delhi-ncr,maruti suzuki,swift,lxi (o),56055,2015,347000,petrol,1,grey,hatchback,manual,2015,11,maruti suzuki_swift
delhi-ncr,honda,city,sv cvt,63951,2014,494000,petrol,1,silver,sedan,automatic,2014,12,honda_city
delhi-ncr,hyundai,grand i10,asta 1.2 kappa vtvt (o),101940,2015,349000,petrol,1,grey,hatchback,manual,2015,11,hyundai_grand i10
delhi-ncr,tata,tiago,xt cng,44111,2022,569000,cng,1,grey,hatchback,manual,2022,4,tata_tiago
delhi-ncr,renault,duster,rxz 1.5 petrol mt,61167,2021,713000,petrol,1,grey,suv,manual,2021,5,renault_duster
delhi-ncr,maruti suzuki,wagon r,lxi,19381,2018,351000,petrol,1,silver,hatchback,manual,2018,8,maruti suzuki_wagon r
delhi-ncr,honda,city,vx petrol,75860,2017,641000,petrol,1,grey,sedan,manual,2017,9,honda_city
delhi-ncr,skoda,slavia,ambition 1.0l tsi mt,29767,2022,931000,petrol,2,silver,sedan,manual,2022,4,skoda_slavia
delhi-ncr,hyundai,grand i10,asta at 1.2 kappa vtvt,60944,2015,402000,petrol,1,white,hatchback,automatic,2015,11,hyundai_grand i10
delhi-ncr,maruti suzuki,wagon r,vxi 1.0,17924,2024,529000,petrol,1,grey,hatchback,manual,2024,2,maruti suzuki_wagon r
delhi-ncr,maruti suzuki,swift,zxi,38204,2014,341000,petrol,2,red,hatchback,manual,2014,12,maruti suzuki_swift
delhi-ncr,tata,tiago nrg,petrol,68234,2018,374000,petrol,2,grey,hatchback,manual,2018,8,tata_tiago nrg
delhi-ncr,kia,seltos,gtx dct,60978,2019,1150248,petrol,1,silver,suv,automatic,2019,7,kia_seltos
delhi-ncr,ford,ecosport,titanium 1.5l ti-vct,94601,2019,571000,petrol,2,grey,suv,manual,2019,7,ford_ecosport
delhi-ncr,hyundai,venue,sx plus 1.0 turbo dct,47532,2019,810000,petrol,1,red,suv,automatic,2019,7,hyundai_venue
delhi-ncr,maruti suzuki,swift dzire,vxi,41456,2016,407000,petrol,1,grey,sedan,manual,2016,10,maruti suzuki_swift dzire
delhi-ncr,maruti suzuki,new ertiga,zxi at,50444,2020,921000,petrol,1,white,muv,automatic,2020,6,maruti suzuki_new ertiga
delhi-ncr,mahindra,thar,lx hard top petrol at 4wd,47106,2021,1113835,petrol,2,black,suv,automatic,2021,5,mahindra_thar
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,22771,2014,349000,petrol,1,silver,hatchback,manual,2014,12,hyundai_grand i10
delhi-ncr,nissan,magnite,xv turbo cvt,27603,2022,807000,petrol,1,red,suv,automatic,2022,4,nissan_magnite
delhi-ncr,maruti suzuki,swift,zxi,34992,2022,639000,petrol,1,silver,hatchback,manual,2022,4,maruti suzuki_swift
delhi-ncr,hyundai,eon,magna +,56593,2014,234000,petrol,1,white,hatchback,manual,2014,12,hyundai_eon
delhi-ncr,kia,seltos,gtx plus at d,89980,2021,1282558,diesel,1,grey,suv,automatic,2021,5,kia_seltos
delhi-ncr,hyundai,xcent,s 1.2,57671,2014,332000,petrol,1,red,sedan,manual,2014,12,hyundai_xcent
delhi-ncr,kia,sonet,htx 1.0 imt,47066,2021,845000,petrol,1,silver,suv,manual,2021,5,kia_sonet
delhi-ncr,honda,city,sv cvt,71629,2014,419000,petrol,2,grey,sedan,automatic,2014,12,honda_city
delhi-ncr,hyundai,creta,1.6 sx plus auto petrol,91869,2017,759000,petrol,1,silver,suv,automatic,2017,9,hyundai_creta
delhi-ncr,tata,altroz,xz plus (o) (s) icng,40054,2023,895000,cng,1,blue,hatchback,manual,2023,3,tata_altroz
delhi-ncr,hyundai,i20 active,1.2 sx,51352,2016,461000,petrol,2,brown,crossover,manual,2016,10,hyundai_i20 active
delhi-ncr,maruti suzuki,alto 800,vxi,40591,2017,272000,petrol,1,grey,hatchback,manual,2017,9,maruti suzuki_alto 800
delhi-ncr,volkswagen,polo,highline1.2l (p),104872,2013,285000,petrol,2,silver,hatchback,manual,2013,13,volkswagen_polo
delhi-ncr,maruti suzuki,ciaz,delta 1.4 mt,79066,2017,524000,petrol,1,grey,sedan,manual,2017,9,maruti suzuki_ciaz
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,64863,2015,319000,petrol,2,silver,hatchback,manual,2015,11,hyundai_grand i10
delhi-ncr,toyota,corolla altis,j(s) petrol,20795,2014,489000,petrol,2,silver,sedan,manual,2014,12,toyota_corolla altis
delhi-ncr,maruti suzuki,dzire,vxi,23989,2019,557000,petrol,1,silver,sedan,manual,2019,7,maruti suzuki_dzire
delhi-ncr,nissan,micra,xv cvt,41970,2016,384000,petrol,1,silver,hatchback,automatic,2016,10,nissan_micra
delhi-ncr,honda,wr-v,vx mt petrol,17264,2018,650000,petrol,1,white,suv,manual,2018,8,honda_wr-v
delhi-ncr,hyundai,creta,1.6 sx plus auto petrol,105064,2016,683000,petrol,2,silver,suv,automatic,2016,10,hyundai_creta
delhi-ncr,honda,amaze,1.2 v cvt petrol,42665,2019,621000,petrol,1,brown,sedan,automatic,2019,7,honda_amaze
delhi-ncr,kia,sonet,gtx plus 1.0 dct,55660,2021,1069493,petrol,1,red,suv,automatic,2021,5,kia_sonet
delhi-ncr,kia,sonet,htx 1.0 imt,44903,2021,850000,petrol,1,red,suv,manual,2021,5,kia_sonet
delhi-ncr,volkswagen,polo,highline1.2l (p),61037,2015,379000,petrol,2,red,hatchback,manual,2015,11,volkswagen_polo
delhi-ncr,hyundai,creta,1.6 sx plus petrol,59834,2018,751000,petrol,2,silver,suv,manual,2018,8,hyundai_creta
delhi-ncr,kia,seltos,htk plus g,27180,2021,931000,petrol,2,grey,suv,manual,2021,5,kia_seltos
delhi-ncr,kia,seltos,gtx,86932,2019,997000,petrol,1,silver,suv,manual,2019,7,kia_seltos
delhi-ncr,maruti suzuki,new ertiga,zxi+ at,21479,2022,1147263,petrol,1,maroon,muv,automatic,2022,4,maruti suzuki_new ertiga
delhi-ncr,nissan,magnite,xl,16471,2023,611000,petrol,1,black,suv,manual,2023,3,nissan_magnite
delhi-ncr,maruti suzuki,wagon r,zxi 1.2,11604,2022,533000,petrol,1,grey,hatchback,manual,2022,4,maruti suzuki_wagon r
delhi-ncr,maruti suzuki,s-cross,alpha at,97067,2021,789000,petrol,2,blue,suv,automatic,2021,5,maruti suzuki_s-cross
delhi-ncr,renault,kiger,rxz turbo cvt,38764,2022,731000,petrol,2,blue,suv,automatic,2022,4,renault_kiger
delhi-ncr,maruti suzuki,ciaz,alpha hybrid 1.5,45963,2019,695000,petrol,1,grey,sedan,manual,2019,7,maruti suzuki_ciaz
